281	131100	131181	3
282	131100	131182	3
283	140000	140100	2
284	140100	140105	3
285	140100	140106	3
286	140100	140107	3
287	140100	140108	3
288	140100	140109	3
289	140100	140110	3
290	140100	140121	3
291	140100	140122	3
292	140100	140123	3
293	140100	140181	3
294	140000	140200	2
295	140200	140202	3
296	140200	140203	3
297	140200	140211	3
298	140200	140212	3
299	140200	140221	3
300	140200	140222	3
301	140200	140223	3
302	140200	140224	3
303	140200	140225	3
304	140200	140226	3
305	140200	140227	3
306	140000	140300	2
307	140300	140302	3
308	140300	140303	3
309	140300	140311	3
310	140300	140321	3
311	140300	140322	3
312	140000	140400	2
313	140400	140402	3
314	140400	140411	3
315	140400	140421	3
316	140400	140423	3
317	140400	140424	3
318	140400	140425	3
319	140400	140426	3
320	140400	140427	3
321	140400	140428	3
322	140400	140429	3
323	140400	140430	3
324	140400	140431	3
325	140400	140481	3
326	140000	140500	2
327	140500	140502	3
328	140500	140521	3
329	140500	140522	3
330	140500	140524	3
331	140500	140525	3
332	140500	140581	3
333	140000	140600	2
334	140600	140602	3
335	140600	140603	3
336	140600	140621	3
337	140600	140622	3
338	140600	140623	3
339	140600	140624	3
340	140000	140700	2
341	140700	140702	3
342	140700	140721	3
343	140700	140722	3
344	140700	140723	3
345	140700	140724	3
346	140700	140725	3
347	140700	140726	3
348	140700	140727	3
349	140700	140728	3
350	140700	140729	3
351	140700	140781	3
352	140000	140800	2
353	140800	140802	3
354	140800	140821	3
355	140800	140822	3
356	140800	140823	3
357	140800	140824	3
358	140800	140825	3
359	140800	140826	3
360	140800	140827	3
361	140800	140828	3
362	140800	140829	3
363	140800	140830	3
364	140800	140881	3
365	140800	140882	3
366	140000	140900	2
367	140900	140902	3
368	140900	140921	3
369	140900	140922	3
370	140900	140923	3
371	140900	140924	3
372	140900	140925	3
373	140900	140926	3
374	140900	140927	3
375	140900	140928	3
376	140900	140929	3
377	140900	140930	3
378	140900	140931	3
379	140900	140932	3
380	140900	140981	3
381	140000	141000	2
382	141000	141002	3
383	141000	141021	3
384	141000	141022	3
385	141000	141023	3
386	141000	141024	3
387	141000	141025	3
388	141000	141026	3
389	141000	141027	3
390	141000	141028	3
391	141000	141029	3
392	141000	141030	3
393	141000	141031	3
394	141000	141032	3
395	141000	141033	3
396	141000	141034	3
397	141000	141081	3
398	141000	141082	3
399	140000	141100	2
400	141100	141102	3
401	141100	141121	3
402	141100	141122	3
403	141100	141123	3
404	141100	141124	3
405	141100	141125	3
406	141100	141126	3
407	141100	141127	3
408	141100	141128	3
409	141100	141129	3
410	141100	141130	3
411	141100	141181	3
412	141100	141182	3
413	150000	150100	2
414	150100	150102	3
415	150100	150103	3
416	150100	150104	3
417	150100	150105	3
418	150100	150121	3
419	150100	150122	3
420	150100	150123	3
421	150100	150124	3
422	150100	150125	3
423	150000	150200	2
424	150200	150202	3
425	150200	150203	3
426	150200	150204	3
427	150200	150205	3
428	150200	150206	3
429	150200	150207	3
430	150200	150221	3
431	150200	150222	3
432	150200	150223	3
433	150000	150300	2
434	150300	150302	3
435	150300	150303	3
436	150300	150304	3
437	150000	150400	2
438	150400	150402	3
439	150400	150403	3
440	150400	150404	3
441	150400	150421	3
442	150400	150422	3
443	150400	150423	3
444	150400	150424	3
445	150400	150425	3
446	150400	150426	3
447	150400	150428	3
448	150400	150429	3
449	150400	150430	3
450	150000	150500	2
451	150500	150502	3
452	150500	150521	3
453	150500	150522	3
454	150500	150523	3
455	150500	150524	3
456	150500	150525	3
457	150500	150526	3
458	150500	150581	3
459	150000	150600	2
460	150600	150602	3
461	150600	150621	3
462	150600	150622	3
463	150600	150623	3
464	150600	150624	3
465	150600	150625	3
466	150600	150626	3
467	150600	150627	3
468	150000	150700	2
469	150700	150702	3
470	150700	150721	3
471	150700	150722	3
472	150700	150723	3
473	150700	150724	3
474	150700	150725	3
475	150700	150726	3
476	150700	150727	3
477	150700	150781	3
478	150700	150782	3
479	150700	150783	3
480	150700	150784	3
481	150700	150785	3
482	150000	150800	2
483	150800	150802	3
484	150800	150821	3
485	150800	150822	3
486	150800	150823	3
487	150800	150824	3
488	150800	150825	3
489	150800	150826	3
490	150000	150900	2
491	150900	150902	3
492	150900	150921	3
493	150900	150922	3
494	150900	150923	3
495	150900	150924	3
496	150900	150925	3
497	150900	150926	3
498	150900	150927	3
499	150900	150928	3
500	150900	150929	3
501	150900	150981	3
502	150000	152200	2
503	152200	152201	3
504	152200	152202	3
505	152200	152221	3
506	152200	152222	3
507	152200	152223	3
508	152200	152224	3
509	150000	152500	2
510	152500	152501	3
511	152500	152502	3
512	152500	152522	3
513	152500	152523	3
514	152500	152524	3
515	152500	152525	3
516	152500	152526	3
517	152500	152527	3
518	152500	152528	3
519	152500	152529	3
520	152500	152530	3
521	152500	152531	3
522	150000	152900	2
523	152900	152921	3
524	152900	152922	3
525	152900	152923	3
526	210000	210100	2
527	210100	210102	3
528	210100	210103	3
529	210100	210104	3
530	210100	210105	3
531	210100	210106	3
532	210100	210111	3
533	210100	210112	3
534	210100	210113	3
535	210100	210114	3
536	210100	210122	3
537	210100	210123	3
538	210100	210124	3
539	210100	210181	3
540	210000	210200	2
541	210200	210202	3
542	210200	210203	3
543	210200	210204	3
544	210200	210211	3
545	210200	210212	3
546	210200	210213	3
547	210200	210224	3
548	210200	210281	3
549	210200	210282	3
550	210200	210283	3
551	210000	210300	2
552	210300	210302	3
553	210300	210303	3
554	210300	210304	3
555	210300	210311	3
556	210300	210321	3
557	210300	210323	3
558	210300	210381	3
559	210000	210400	2
560	210400	210402	3
561	210400	210403	3
562	210400	210404	3
563	210400	210411	3
564	210400	210421	3
565	210400	210422	3
566	210400	210423	3
567	210000	210500	2
568	210500	210502	3
569	210500	210503	3
570	210500	210504	3
571	210500	210505	3
572	210500	210521	3
573	210500	210522	3
574	210000	210600	2
575	210600	210602	3
576	210600	210603	3
577	210600	210604	3
578	210600	210624	3
579	210600	210681	3
580	210600	210682	3
581	210000	210700	2
582	210700	210702	3
583	210700	210703	3
584	210700	210711	3
585	210700	210726	3
586	210700	210727	3
587	210700	210781	3
588	210700	210782	3
589	210000	210800	2
590	210800	210802	3
591	210800	210803	3
592	210800	210804	3
593	210800	210811	3
594	210800	210881	3
595	210800	210882	3
596	210000	210900	2
597	210900	210902	3
598	210900	210903	3
599	210900	210904	3
600	210900	210905	3
601	210900	210911	3
602	210900	210921	3
603	210900	210922	3
604	210000	211000	2
605	211000	211002	3
606	211000	211003	3
607	211000	211004	3
608	211000	211005	3
609	211000	211011	3
610	211000	211021	3
611	211000	211081	3
612	210000	211100	2
613	211100	211102	3
614	211100	211103	3
615	211100	211121	3
616	211100	211122	3
617	210000	211200	2
618	211200	211202	3
619	211200	211204	3
620	211200	211221	3
621	211200	211223	3
622	211200	211224	3
623	211200	211281	3
624	211200	211282	3
625	210000	211300	2
626	211300	211302	3
627	211300	211303	3
628	211300	211321	3
629	211300	211322	3
630	211300	211324	3
631	211300	211381	3
632	211300	211382	3
633	210000	211400	2
634	211400	211402	3
635	211400	211403	3
636	211400	211404	3
637	211400	211421	3
638	211400	211422	3
639	211400	211481	3
640	220000	220100	2
641	220100	220102	3
642	220100	220103	3
643	220100	220104	3
644	220100	220105	3
645	220100	220106	3
646	220100	220112	3
647	220100	220122	3
648	220100	220181	3
649	220100	220182	3
650	220100	220183	3
651	220000	220200	2
652	220200	220202	3
653	220200	220203	3
654	220200	220204	3
655	220200	220211	3
656	220200	220221	3
657	220200	220281	3
658	220200	220282	3
659	220200	220283	3
660	220200	220284	3
661	220000	220300	2
662	220300	220302	3
663	220300	220303	3
664	220300	220322	3
665	220300	220323	3
666	220300	220381	3
667	220300	220382	3
668	220000	220400	2
669	220400	220402	3
670	220400	220403	3
671	220400	220421	3
672	220400	220422	3
673	220000	220500	2
674	220500	220502	3
675	220500	220503	3
676	220500	220521	3
677	220500	220523	3
678	220500	220524	3
679	220500	220581	3
680	220500	220582	3
681	220000	220600	2
682	220600	220602	3
683	220600	220605	3
684	220600	220621	3
685	220600	220622	3
686	220600	220623	3
687	220600	220681	3
688	220000	220700	2
689	220700	220702	3
690	220700	220721	3
691	220700	220722	3
692	220700	220723	3
693	220700	220724	3
694	220000	220800	2
695	220800	220802	3
696	220800	220821	3
697	220800	220822	3
698	220800	220881	3
699	220800	220882	3
700	220000	222400	2
701	222400	222401	3
702	222400	222402	3
703	222400	222403	3
704	222400	222404	3
705	222400	222405	3
706	222400	222406	3
707	222400	222424	3
708	222400	222426	3
709	320000	320100	2
710	320100	320102	3
711	320100	320103	3
712	320100	320104	3
713	320100	320105	3
714	320100	320106	3
715	320100	320107	3
716	320100	320111	3
717	320100	320113	3
718	320100	320114	3
719	320100	320115	3
720	320100	320116	3
721	320100	320124	3
722	320100	320125	3
723	320000	320200	2
724	320200	320202	3
725	320200	320203	3
726	320200	320204	3
727	320200	320205	3
728	320200	320206	3
729	320200	320211	3
730	320200	320281	3
731	320200	320282	3
732	320000	320300	2
733	320300	320302	3
734	320300	320303	3
735	320300	320304	3
736	320300	320305	3
737	320300	320311	3
738	320300	320321	3
739	320300	320322	3
740	320300	320323	3
741	320300	320324	3
742	320300	320381	3
743	320300	320382	3
744	320000	320400	2
745	320400	320402	3
746	320400	320404	3
747	320400	320405	3
748	320400	320411	3
749	320400	320412	3
750	320400	320481	3
751	320400	320482	3
752	320000	320500	2
753	320500	320502	3
754	320500	320503	3
755	320500	320504	3
756	320500	320505	3
757	320500	320506	3
758	320500	320507	3
759	320500	320581	3
760	320500	320582	3
761	320500	320583	3
762	320500	320584	3
763	320500	320585	3
764	320000	320600	2
765	320600	320602	3
766	320600	320611	3
767	320600	320621	3
768	320600	320623	3
769	320600	320681	3
770	320600	320682	3
771	320600	320683	3
772	320600	320684	3
773	320000	320700	2
774	320700	320703	3
775	320700	320705	3
776	320700	320706	3
777	320700	320721	3
778	320700	320722	3
779	320700	320723	3
780	320700	320724	3
781	320000	320800	2
782	320800	320802	3
783	320800	320803	3
784	320800	320804	3
785	320800	320811	3
786	320800	320826	3
787	320800	320829	3
788	320800	320830	3
789	320800	320831	3
790	320000	320900	2
791	320900	320902	3
792	320900	320903	3
793	320900	320921	3
794	320900	320922	3
795	320900	320923	3
796	320900	320924	3
797	320900	320925	3
798	320900	320981	3
799	320900	320982	3
800	320000	321000	2
801	321000	321002	3
802	321000	321003	3
803	321000	321011	3
804	321000	321023	3
805	321000	321081	3
806	321000	321084	3
807	321000	321088	3
808	320000	321100	2
809	321100	321102	3
810	321100	321111	3
811	321100	321112	3
812	321100	321181	3
813	321100	321182	3
814	321100	321183	3
815	320000	321200	2
816	321200	321202	3
817	321200	321203	3
818	321200	321281	3
819	321200	321282	3
820	321200	321283	3
821	321200	321284	3
822	320000	321300	2
823	321300	321302	3
824	321300	321311	3
825	321300	321322	3
826	321300	321323	3
827	321300	321324	3
828	330000	330100	2
829	330100	330102	3
830	330100	330103	3
831	330100	330104	3
832	330100	330105	3
833	330100	330106	3
834	330100	330108	3
835	330100	330109	3
836	330100	330110	3
837	330100	330122	3
838	330100	330127	3
839	330100	330182	3
840	330100	330183	3
841	330100	330185	3
842	330000	330200	2
843	330200	330203	3
844	330200	330204	3
845	330200	330205	3
846	330200	330206	3
847	330200	330211	3
848	330200	330212	3
849	330200	330225	3
850	330200	330226	3
851	330200	330281	3
852	330200	330282	3
853	330200	330283	3
854	330000	330300	2
855	330300	330302	3
856	330300	330303	3
857	330300	330304	3
858	330300	330322	3
859	330300	330324	3
860	330300	330326	3
861	330300	330327	3
862	330300	330328	3
863	330300	330329	3
864	330300	330381	3
865	330300	330382	3
866	330000	330400	2
867	330400	330402	3
868	330400	330411	3
869	330400	330421	3
870	330400	330424	3
871	330400	330481	3
872	330400	330482	3
873	330400	330483	3
874	330000	330500	2
875	330500	330502	3
876	330500	330503	3
877	330500	330521	3
878	330500	330522	3
879	330500	330523	3
880	330000	330600	2
881	330600	330602	3
882	330600	330621	3
883	330600	330624	3
884	330600	330681	3
885	330600	330682	3
886	330600	330683	3
887	330000	330700	2
888	330700	330702	3
889	330700	330703	3
890	330700	330723	3
891	330700	330726	3
892	330700	330727	3
893	330700	330781	3
894	330700	330782	3
895	330700	330783	3
896	330700	330784	3
897	330000	330800	2
898	330800	330802	3
899	330800	330803	3
900	330800	330822	3
901	330800	330824	3
902	330800	330825	3
903	330800	330881	3
904	330000	330900	2
905	330900	330902	3
906	330900	330903	3
907	330900	330921	3
908	330900	330922	3
909	330000	331000	2
910	331000	331002	3
911	331000	331003	3
912	331000	331004	3
913	331000	331021	3
914	331000	331022	3
915	331000	331023	3
916	331000	331024	3
917	331000	331081	3
918	331000	331082	3
919	330000	331100	2
920	331100	331102	3
921	331100	331121	3
922	331100	331122	3
923	331100	331123	3
924	331100	331124	3
925	331100	331125	3
926	331100	331126	3
927	331100	331127	3
928	331100	331181	3
929	340000	340100	2
930	340100	340102	3
931	340100	340103	3
932	340100	340104	3
933	340100	340111	3
934	340100	340118	3
935	340100	340121	3
936	340100	340122	3
937	340000	340200	2
938	340200	340202	3
939	340200	340203	3
940	340200	340207	3
941	340200	340208	3
942	340200	340221	3
943	340200	340222	3
944	340200	340223	3
945	340000	340300	2
946	340300	340302	3
947	340300	340303	3
948	340300	340304	3
949	340300	340311	3
950	340300	340321	3
951	340300	340322	3
952	340300	340323	3
953	340000	340400	2
954	340400	340402	3
955	340400	340403	3
956	340400	340404	3
957	340400	340405	3
958	340400	340406	3
959	340400	340421	3
960	340000	340500	2
961	340500	340502	3
962	340500	340503	3
963	340500	340504	3
964	340500	340521	3
965	340000	340600	2
966	340600	340602	3
967	340600	340603	3
968	340600	340604	3
969	340600	340621	3
970	340000	340700	2
971	340700	340702	3
972	340700	340703	3
973	340700	340711	3
974	340700	340721	3
975	340000	340800	2
976	340800	340802	3
977	340800	340803	3
978	340800	340811	3
979	340800	340822	3
980	340800	340823	3
981	340800	340824	3
982	340800	340825	3
983	340800	340826	3
984	340800	340827	3
985	340800	340828	3
986	340800	340881	3
987	340000	341000	2
988	341000	341002	3
989	341000	341003	3
990	341000	341004	3
991	341000	341021	3
992	341000	341022	3
993	341000	341023	3
994	341000	341024	3
995	340000	341100	2
996	341100	341102	3
997	341100	341103	3
998	341100	341122	3
999	341100	341124	3
1000	341100	341125	3
1001	341100	341126	3
1002	341100	341181	3
1003	341100	341182	3
1004	340000	341200	2
1005	341200	341202	3
1006	341200	341203	3
1007	341200	341204	3
1008	341200	341221	3
1009	341200	341222	3
1010	341200	341225	3
1011	341200	341226	3
1012	341200	341282	3
1013	340000	341300	2
1014	341300	341302	3
1015	341300	341321	3
1016	341300	341322	3
1017	341300	341323	3
1018	341300	341324	3
1019	340000	341400	2
1020	341400	341402	3
1021	341400	341421	3
1022	341400	341422	3
1023	341400	341423	3
1024	341400	341424	3
1025	340000	341500	2
1026	341500	341502	3
1027	341500	341503	3
1028	341500	341521	3
1029	341500	341522	3
1030	341500	341523	3
1031	341500	341524	3
1032	341500	341525	3
1033	340000	341600	2
1034	341600	341602	3
1035	341600	341621	3
1036	341600	341622	3
1037	341600	341623	3
1038	340000	341700	2
1039	341700	341702	3
1040	341700	341721	3
1041	341700	341722	3
1042	341700	341723	3
1043	340000	341800	2
1044	341800	341802	3
1045	341800	341821	3
1046	341800	341822	3
1047	341800	341823	3
1048	341800	341824	3
1049	341800	341825	3
1050	341800	341881	3
1051	350000	350100	2
1052	350100	350102	3
1053	350100	350103	3
1054	350100	350104	3
1055	350100	350105	3
1056	350100	350111	3
1057	350100	350121	3
1058	350100	350122	3
1059	350100	350123	3
1060	350100	350124	3
1061	350100	350125	3
1062	350100	350128	3
1063	350100	350181	3
1064	350100	350182	3
1065	350000	350200	2
1066	350200	350203	3
1067	350200	350205	3
1068	350200	350206	3
1069	350200	350211	3
1070	350200	350212	3
1071	350200	350213	3
1072	350000	350300	2
1073	350300	350302	3
1074	350300	350303	3
1075	350300	350304	3
1076	350300	350305	3
1077	350300	350322	3
1078	350000	350400	2
1079	350400	350402	3
1080	350400	350403	3
1081	350400	350421	3
1082	350400	350423	3
1083	350400	350424	3
1084	350400	350425	3
1085	350400	350426	3
1086	350400	350427	3
1087	350400	350428	3
1088	350400	350429	3
1089	350400	350430	3
1090	350400	350481	3
1091	350000	350500	2
1092	350500	350502	3
1093	350500	350503	3
1094	350500	350504	3
1095	350500	350505	3
1096	350500	350521	3
1097	350500	350524	3
1098	350500	350525	3
1099	350500	350526	3
1100	350500	350527	3
1101	350500	350581	3
1102	350500	350582	3
1103	350500	350583	3
1104	350000	350600	2
1105	350600	350602	3
1106	350600	350603	3
1107	350600	350622	3
1108	350600	350623	3
1109	350600	350624	3
1110	350600	350625	3
1111	350600	350626	3
1112	350600	350627	3
1113	350600	350628	3
1114	350600	350629	3
1115	350600	350681	3
1116	350000	350700	2
1117	350700	350702	3
1118	350700	350721	3
1119	350700	350722	3
1120	350700	350723	3
1121	350700	350724	3
1122	350700	350725	3
1123	350700	350781	3
1124	350700	350782	3
1125	350700	350783	3
1126	350700	350784	3
1127	350000	350800	2
1128	350800	350802	3
1129	350800	350821	3
1130	350800	350822	3
1131	350800	350823	3
1132	350800	350824	3
1133	350800	350825	3
1134	350800	350881	3
1135	350000	350900	2
1136	350900	350902	3
1137	350900	350921	3
1138	350900	350922	3
1139	350900	350923	3
1140	350900	350924	3
1141	350900	350925	3
1142	350900	350926	3
1143	350900	350981	3
1144	350900	350982	3
1145	360000	360100	2
1146	360100	360102	3
1147	360100	360103	3
1148	360100	360104	3
1149	360100	360105	3
1150	360100	360111	3
1151	360100	360121	3
1152	360100	360122	3
1153	360100	360123	3
1154	360100	360124	3
1155	360000	360200	2
1156	360200	360202	3
1157	360200	360203	3
1158	360200	360222	3
1159	360200	360281	3
1160	360000	360300	2
1161	360300	360302	3
1162	360300	360313	3
1163	360300	360321	3
1164	360300	360322	3
1165	360300	360323	3
1166	360000	360400	2
1167	360400	360402	3
1168	360400	360403	3
1169	360400	360421	3
1170	360400	360423	3
1171	360400	360424	3
1172	360400	360425	3
1173	360400	360426	3
1174	360400	360427	3
1175	360400	360428	3
1176	360400	360429	3
1177	360400	360430	3
1178	360400	360481	3
1179	360000	360500	2
1180	360500	360502	3
1181	360500	360521	3
1182	360000	360600	2
1183	360600	360602	3
1184	360600	360622	3
1185	360600	360681	3
1186	360000	360700	2
1187	360700	360702	3
1188	360700	360721	3
1189	360700	360722	3
1190	360700	360723	3
1191	360700	360724	3
1192	360700	360725	3
1193	360700	360726	3
1194	360700	360727	3
1195	360700	360728	3
1196	360700	360729	3
1197	360700	360730	3
1198	360700	360731	3
1199	360700	360732	3
1200	360700	360733	3
1201	360700	360734	3
1202	360700	360735	3
1203	360700	360781	3
1204	360700	360782	3
1205	360000	360800	2
1206	360800	360802	3
1207	360800	360803	3
1208	360800	360821	3
1209	360800	360822	3
1210	360800	360823	3
1211	360800	360824	3
1212	360800	360825	3
1213	360800	360826	3
1214	360800	360827	3
1215	360800	360828	3
1216	360800	360829	3
1217	360800	360830	3
1218	360800	360881	3
1219	360000	360900	2
1220	360900	360902	3
1221	360900	360921	3
1222	360900	360922	3
1223	360900	360923	3
1224	360900	360924	3
1225	360900	360925	3
1226	360900	360926	3
1227	360900	360981	3
1228	360900	360982	3
1229	360900	360983	3
1230	360000	361000	2
1231	361000	361002	3
1232	361000	361021	3
1233	361000	361022	3
1234	361000	361023	3
1235	361000	361024	3
1236	361000	361025	3
1237	361000	361026	3
1238	361000	361027	3
1239	361000	361028	3
1240	361000	361029	3
1241	361000	361030	3
1242	360000	361100	2
1243	361100	361102	3
1244	361100	361121	3
1245	361100	361122	3
1246	361100	361123	3
1247	361100	361124	3
1248	361100	361125	3
1249	361100	361126	3
1250	361100	361127	3
1251	361100	361128	3
1252	361100	361129	3
1253	361100	361130	3
1254	361100	361181	3
1255	370000	370100	2
1256	370100	370102	3
1257	370100	370103	3
1258	370100	370104	3
1259	370100	370105	3
1260	370100	370112	3
1261	370100	370113	3
1262	370100	370124	3
1263	370100	370125	3
1264	370100	370126	3
1265	370100	370181	3
1266	370000	370200	2
1267	370200	370202	3
1268	370200	370203	3
1269	370200	370205	3
1270	370200	370211	3
1271	370200	370212	3
1272	370200	370213	3
1273	370200	370214	3
1274	370200	370281	3
1275	370200	370282	3
1276	370200	370283	3
1277	370200	370284	3
1278	370200	370285	3
1279	370000	370300	2
1280	370300	370302	3
1281	370300	370303	3
1282	370300	370304	3
1283	370300	370305	3
1284	370300	370306	3
1285	370300	370321	3
1286	370300	370322	3
1287	370300	370323	3
1288	370000	370400	2
1289	370400	370402	3
1290	370400	370403	3
1291	370400	370404	3
1292	370400	370405	3
1293	370400	370406	3
1294	370400	370481	3
1295	370000	370500	2
1296	370500	370502	3
1297	370500	370503	3
1298	370500	370521	3
1299	370500	370522	3
1300	370500	370523	3
1301	370000	370600	2
1302	370600	370602	3
1303	370600	370611	3
1304	370600	370612	3
1305	370600	370613	3
1306	370600	370634	3
1307	370600	370681	3
1308	370600	370682	3
1309	370600	370683	3
1310	370600	370684	3
1311	370600	370685	3
1312	370600	370686	3
1313	370600	370687	3
1314	370000	370700	2
1315	370700	370702	3
1316	370700	370703	3
1317	370700	370704	3
1318	370700	370705	3
1319	370700	370724	3
1320	370700	370725	3
1321	370700	370781	3
1322	370700	370782	3
1323	370700	370783	3
1324	370700	370784	3
1325	370700	370785	3
1326	370700	370786	3
1327	370000	370800	2
1328	370800	370802	3
1329	370800	370811	3
1330	370800	370826	3
1331	370800	370827	3
1332	370800	370828	3
1333	370800	370829	3
1334	370800	370830	3
1335	370800	370831	3
1336	370800	370832	3
1337	370800	370881	3
1338	370800	370882	3
1339	370800	370883	3
1340	370000	370900	2
1341	370900	370902	3
1342	370900	370911	3
1343	370900	370921	3
1344	370900	370923	3
1345	370900	370982	3
1346	370900	370983	3
1347	370000	371000	2
1348	371000	371002	3
1349	371000	371081	3
1350	371000	371082	3
1351	371000	371083	3
1352	370000	371100	2
1353	371100	371102	3
1354	371100	371103	3
1355	371100	371121	3
1356	371100	371122	3
1357	370000	371200	2
1358	371200	371202	3
1359	371200	371203	3
1360	370000	371300	2
1361	371300	371302	3
1362	371300	371311	3
1363	371300	371312	3
